instance_id,id,aud,role,email,encrypted_password,email_confirmed_at,invited_at,confirmation_token,confirmation_sent_at,recovery_token,recovery_sent_at,email_change_token_new,email_change,email_change_sent_at,last_sign_in_at,raw_app_meta_data,raw_user_meta_data,is_super_admin,created_at,updated_at,phone,phone_confirmed_at,phone_change,phone_change_token,phone_change_sent_at,confirmed_at,email_change_token_current,email_change_confirm_status,banned_until,reauthentication_token,reauthentication_sent_at,is_sso_user,deleted_at,is_anonymous
00000000-0000-0000-0000-000000000000,b5bfb5f5-db2f-4372-ae65-1093ed2b9ec4,authenticated,authenticated,e2e.user+1771254277870@example.com,$2a$10$zY9wtJ9iY1lLPOYV73Clkeq9wXQhUh1/7XIyRwr0L5vTVTk2R35Ce,Mon Feb 16 2026 11:04:39 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:04:42 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:04:39 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:04:42 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:04:39 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,308b09ea-253b-4eaa-ba1d-d44f1bac80bd,authenticated,authenticated,e2e.user+1771254888407@example.com,$2a$10$GM4MwlgoljAoq17Nl2qd8.2MfT71PdMn.BC9STbcXljxvS1o46u4S,Mon Feb 16 2026 11:14:50 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:14:54 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:14:50 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:14:54 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:14:50 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,f0a1bb6d-fe6e-476a-ba4b-c977a824b778,authenticated,authenticated,e2e.user+1771255338341@example.com,$2a$10$ebYwHoov.Btt.Wu.yZduhOEd.RTSNQ7gPU0PQzyitZJjpO.pNCWIW,Mon Feb 16 2026 11:22:21 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 11:22:21 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:22:21 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:22:21 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,2a2066da-2d28-429c-aedf-95813dfdfd9c,authenticated,authenticated,e2e.user+1771255426015@example.com,$2a$10$CC3Q3n72K6dNf2nVuoD2fuo963ZUzQhB3JUQUtuOOsXEWoN8bW2IO,Mon Feb 16 2026 11:23:48 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:23:53 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:23:48 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:23:53 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:23:48 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,ab0868a5-6936-4b6d-8b09-a62c51e045d8,authenticated,authenticated,e2e.user+1771268363827@example.com,$2a$10$Cv.jJ8xEGmg6guDu/TMwze6Ir9L1Ve8vv3s.x20GNz2/iHqm2WN1G,Mon Feb 16 2026 14:59:26 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 14:59:30 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 14:59:26 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 14:59:30 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 14:59:26 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,8bfcfcd8-fc35-4c19-92dc-30bf929da580,authenticated,authenticated,e2e.user.1771271604921@example.com,$2a$10$snaNxUnvxRvSlCIlzNN63OPjFxhVctl9HAQDJwIQQuXwWWTiwISQO,Mon Feb 16 2026 15:53:26 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:53:26 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:53:26 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:53:26 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,400bfe10-2b2d-406f-9e77-46c8b44f7544,authenticated,authenticated,e2e.user+1771255706709@example.com,$2a$10$ZOxmqP3e9sav0ueT/hoqVuYWzshe.DnbsWJL2noA.BvSkR7uvoJ..,Mon Feb 16 2026 11:28:28 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:28:33 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:28:28 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:28:33 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:28:28 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,eea4df97-294a-4ff0-aeda-4f56d4e603da,authenticated,authenticated,e2e.user+1771255489977@example.com,$2a$10$ykcb12J/XO9kGQAbOob2TO0vqiV08A.cLxDyAf15OJZ9yspBNdzoi,Mon Feb 16 2026 11:24:52 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:24:56 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:24:52 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:24:56 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:24:52 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,0f030ea5-d39b-4fe7-9bd9-dc6aa0e37e61,authenticated,authenticated,e2e.user+1771255633475@example.com,$2a$10$wDqOQzONROrI.dxP5Mu6B.53ciQM4ZVjNEU8m4u78eizUmLKaSLty,Mon Feb 16 2026 11:27:15 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:27:20 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:27:15 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:27:20 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:27:15 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,dc73472c-03c1-483e-b156-1f0d2d40b295,authenticated,authenticated,e2e.user+1771255859122@example.com,$2a$10$aKfoBywuX5q01DTIb9HW5.IYfecGF.aH3Jl5SeYa1FE6haXW/bd/C,Mon Feb 16 2026 11:31:01 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:31:05 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:31:01 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:31:05 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:31:01 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,0fee9e8c-2bb5-446e-a92a-adc454350f1a,authenticated,authenticated,e2e.user+1771255939335@example.com,$2a$10$KgZR0h8omptQfy0SXzmbHO4lR693frs0irrZ.DV/Yv5lfqc2bou0C,Mon Feb 16 2026 11:32:21 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:32:25 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:32:21 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:32:25 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:32:21 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,2b506f04-a1c5-4793-8323-e078d8a30222,authenticated,authenticated,e2e.booking.1771272198276@example.com,$2a$10$yI.Ob9W0ZlkmBz6gGMCjwu8erLHc61ITpUYOgLo.Q4yd45EY6IceW,Mon Feb 16 2026 16:03:18 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 16:03:18 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 16:03:18 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 16:03:18 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,99a948ad-68a4-43f6-ba3e-69c534786b7d,authenticated,authenticated,e2e.user+1771255788218@example.com,$2a$10$QbsIKwqbo6wB2qtUj8myMeoci.rj0Qbfp/LtL9./o6ZIZPZwEPngC,Mon Feb 16 2026 11:29:50 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:29:54 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:29:50 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:29:54 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:29:50 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,4d423a0a-892d-40b0-b15b-f195e795742e,authenticated,authenticated,e2e.user+1771268312925@example.com,$2a$10$KA479xUOzGv5SkSBlLA7ueJVPZZm7mZcv2zfxtpjeCtrc.9d74IrW,Mon Feb 16 2026 14:58:37 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 14:58:40 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 14:58:37 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 14:58:40 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 14:58:37 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,3fc0e0e6-1464-44a9-8024-051332087b20,authenticated,authenticated,e2e.user+1771256759759@example.com,$2a$10$QXdaoy5yBzVc3F/4c2j9XOJ2wEFZiViSPFHKaDgvdPHUX/rZju1Ku,Mon Feb 16 2026 11:46:01 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 11:46:06 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 11:46:01 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 11:46:06 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 11:46:01 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,b6448d7f-6541-4566-861b-bd094ed36faf,authenticated,authenticated,e2e.user+1771268668026@example.com,$2a$10$JtChok51tSYAT9jqwER0xeG5X/xMkzlcjgjMxN/B30lkSguvB2rGi,Mon Feb 16 2026 15:04:31 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:04:35 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:04:31 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:04:35 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:04:31 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,be17fdf0-8901-40ad-be91-bee871205c38,authenticated,authenticated,e2e.user+1771270469460@example.com,$2a$10$JNoElHtWVNndHdlx4622p.CDCEvDZ4k6xUQ9VCFN1axtUwwrE9OZm,Mon Feb 16 2026 15:34:32 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:34:41 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:34:32 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:34:41 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:34:32 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,b57aea55-e09a-4fb2-9ccb-dcf80276490b,authenticated,authenticated,e2e.user.1771271681354@example.com,$2a$10$r5Lkowzmal8lluQNXEY9zOpyPhPf9wzuxBaDeSeGRyrpoa7HcNxWi,Mon Feb 16 2026 15:54:42 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:54:42 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:54:42 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:54:42 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,9d79bbb7-1425-4539-8f9a-eee5a92cd887,authenticated,authenticated,e2e.user+1771268923581@example.com,$2a$10$Yzkf75GGCR37IqDss9RmZ.p6AGLYbQTYLW2mX3TGcRPcpK/Fdbhzq,Mon Feb 16 2026 15:08:46 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:08:51 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:08:46 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:08:51 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:08:46 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,93e7a2f5-2f00-4a45-8a73-3d95b21f8a8a,authenticated,authenticated,e2e.user+1771268752044@example.com,$2a$10$O00BeRPK2TAG8PNIUV77DOxCTgafB/Qaw18xlz6bOpwAQR6BClCzu,Mon Feb 16 2026 15:05:54 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:05:58 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:05:54 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:05:58 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:05:54 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,9bb51032-7ff4-4868-9ab8-2f0793d36c19,authenticated,authenticated,e2e.user+1771272491312@example.com,$2a$10$BKaYNeLBVur94CCOHt.cd.qFM.06RYA9U3yg47hAhF.AIq9eo8IVi,Mon Feb 16 2026 16:08:13 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 16:08:22 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 16:08:13 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 16:08:22 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 16:08:13 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,cfce9c35-4255-456a-82ab-a308df7c7a39,authenticated,authenticated,e2e.user+1771269902718@example.com,$2a$10$GKMC.mhecg2GhrY4SQbBZ.8cCYReXyJC6Yig2e4s7XBu372EMN.nq,Mon Feb 16 2026 15:25:05 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:25:09 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:25:05 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:25:09 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:25:05 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,c408e80a-3125-428a-9090-351691aa2f48,authenticated,authenticated,e2e.user+1771268847080@example.com,$2a$10$uNT0Fl8XtSXJ9TxwMzkhSuDXhqW46El0TlWyHq.y0UpP78CXRyOIS,Mon Feb 16 2026 15:07:29 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:07:33 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:07:29 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:07:33 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:07:29 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,f49c0d4c-e063-4838-b715-8f2f28996490,authenticated,authenticated,e2e.user+1771269998439@example.com,$2a$10$vV.iA.sd6aQS5JI7F5OAE.bS0VUMFvAF4VWV83EfIxLkyP5APnyvS,Mon Feb 16 2026 15:26:40 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:26:43 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:26:40 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:26:43 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:26:40 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,e8746d5c-7416-442b-bfa1-c8f55acf365a,authenticated,authenticated,e2e.user+1771270090775@example.com,$2a$10$rzkReVRZhUlfAyGh7rgGuerI358c1ZmGejNVcwgQnXAOmS3xQRf6a,Mon Feb 16 2026 15:28:12 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:28:16 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:28:12 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:28:16 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:28:12 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,bd98624d-aeb5-454b-8c14-e6a5a3ff2e58,authenticated,authenticated,e2e.user+1771270163289@example.com,$2a$10$Fqozt7KzcQX5oeKuGx/l/./25cdA3MZIipjj/CorzuAVEBVtE4J5i,Mon Feb 16 2026 15:29:25 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:29:29 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:29:25 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:29:29 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:29:25 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,4e2d4e1d-bfdc-4095-b1c8-69126f6f08a7,authenticated,authenticated,e2e.user+1771273287994@example.com,$2a$10$giJCsZG9.y0ZAPbANSIch.1wXfvexY8r1v5n7/H/7QjSobv8NmQPG,Mon Feb 16 2026 16:21:29 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 16:21:33 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 16:21:29 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 16:21:33 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 16:21:29 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
